duration_sec,error,from_cache,params,path,status,ts_utc
0.283,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Manhattan""}",/games,200,2026-03-08T04:47:56.011225+00:00
5.555,,False,"{""season"": 2026, ""team"": ""Manhattan""}",/plays/team,200,2026-03-08T04:48:01.718969+00:00
0.302,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Marist""}",/games,200,2026-03-08T04:48:03.356232+00:00
5.276,,False,"{""season"": 2026, ""team"": ""Marist""}",/plays/team,200,2026-03-08T04:48:08.784518+00:00
0.262,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Marquette""}",/games,200,2026-03-08T04:48:10.360816+00:00
5.764,,False,"{""season"": 2026, ""team"": ""Marquette""}",/plays/team,200,2026-03-08T04:48:16.276807+00:00
0.252,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Marshall""}",/games,200,2026-03-08T04:48:17.915988+00:00
5.501,,False,"{""season"": 2026, ""team"": ""Marshall""}",/plays/team,200,2026-03-08T04:48:23.569297+00:00
0.263,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Maryland""}",/games,200,2026-03-08T04:48:25.213354+00:00
7.416,,False,"{""season"": 2026, ""team"": ""Maryland""}",/plays/team,200,2026-03-08T04:48:32.781632+00:00
0.239,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Maryland Eastern Shore""}",/games,200,2026-03-08T04:48:34.356635+00:00
5.748,,False,"{""season"": 2026, ""team"": ""Maryland Eastern Shore""}",/plays/team,200,2026-03-08T04:48:40.257087+00:00
0.29,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Massachusetts""}",/games,200,2026-03-08T04:48:41.873282+00:00
5.12,,False,"{""season"": 2026, ""team"": ""Massachusetts""}",/plays/team,200,2026-03-08T04:48:47.145926+00:00
0.296,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""McNeese""}",/games,200,2026-03-08T04:48:48.895141+00:00
5.691,,False,"{""season"": 2026, ""team"": ""McNeese""}",/plays/team,200,2026-03-08T04:48:54.738881+00:00
0.311,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Memphis""}",/games,200,2026-03-08T04:48:56.466214+00:00
6.124,,False,"{""season"": 2026, ""team"": ""Memphis""}",/plays/team,200,2026-03-08T04:49:02.742469+00:00
0.305,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Mercer""}",/games,200,2026-03-08T04:49:04.416566+00:00
5.507,,False,"{""season"": 2026, ""team"": ""Mercer""}",/plays/team,200,2026-03-08T04:49:10.075987+00:00
0.258,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Mercyhurst""}",/games,200,2026-03-08T04:49:11.706033+00:00
5.467,,False,"{""season"": 2026, ""team"": ""Mercyhurst""}",/plays/team,200,2026-03-08T04:49:17.325705+00:00
0.288,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Merrimack""}",/games,200,2026-03-08T04:49:19.011438+00:00
7.543,,False,"{""season"": 2026, ""team"": ""Merrimack""}",/plays/team,200,2026-03-08T04:49:26.706987+00:00
0.267,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Miami""}",/games,200,2026-03-08T04:49:28.226182+00:00
5.916,,False,"{""season"": 2026, ""team"": ""Miami""}",/plays/team,200,2026-03-08T04:49:34.294802+00:00
0.321,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Miami (OH)""}",/games,200,2026-03-08T04:49:35.973568+00:00
4.738,,False,"{""season"": 2026, ""team"": ""Miami (OH)""}",/plays/team,200,2026-03-08T04:49:40.863559+00:00
0.277,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Michigan""}",/games,200,2026-03-08T04:49:42.453466+00:00
5.629,,False,"{""season"": 2026, ""team"": ""Michigan""}",/plays/team,200,2026-03-08T04:49:48.234502+00:00
0.275,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Michigan State""}",/games,200,2026-03-08T04:49:49.856032+00:00
5.754,,False,"{""season"": 2026, ""team"": ""Michigan State""}",/plays/team,200,2026-03-08T04:49:55.762301+00:00
0.308,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Middle Tennessee""}",/games,200,2026-03-08T04:49:57.425505+00:00
6.712,,False,"{""season"": 2026, ""team"": ""Middle Tennessee""}",/plays/team,200,2026-03-08T04:50:04.289441+00:00
0.282,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Milwaukee""}",/games,200,2026-03-08T04:50:05.926792+00:00
5.437,,False,"{""season"": 2026, ""team"": ""Milwaukee""}",/plays/team,200,2026-03-08T04:50:11.516096+00:00
0.255,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Minnesota""}",/games,200,2026-03-08T04:50:13.200267+00:00
4.978,,False,"{""season"": 2026, ""team"": ""Minnesota""}",/plays/team,200,2026-03-08T04:50:18.330423+00:00
0.263,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Ole Miss""}",/games,200,2026-03-08T04:50:19.789651+00:00
5.567,,False,"{""season"": 2026, ""team"": ""Ole Miss""}",/plays/team,200,2026-03-08T04:50:25.508922+00:00
0.272,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Mississippi State""}",/games,200,2026-03-08T04:50:27.217680+00:00
8.388,,False,"{""season"": 2026, ""team"": ""Mississippi State""}",/plays/team,200,2026-03-08T04:50:35.758300+00:00
